139;121;454;1;6129.99049824;633708.59;0.1730;1
6;117;619;1.0281675921252;1;2052.44;0.184;1
51;56;564;2.5198;1;489203.99;0.443;1
6;122;619;78.86733972741;1;570.99;0.184;1
120;108;251;1;1.12253365;2114.48;0.2077;1
117;64;664;1.06;1;313730.81;0.555;1
113;109;272;395;1;169.52;0.194;1
93;52;761;1;228633.6755;819480;0.970;1
129;63;588;1;66.9186;168768.27;0.1756;1
2;64;564;1.04;1;500000;0.443;1
129;59;588;1;65.7593;163705.23;0.1756;1
2;105;564;1.04;1;384780.56;0.443;1
1;51;564;1;64.9;491407.47;0.443;1
2;51;564;1.04;1;491407.47;0.443;1
93;141;605;1;2961.67541685;440992.29;0.393;1
93;105;761;1;228784.0001;838734;0.970;1
95;88;271;71.5;1;2053.15;0.976;1
113;121;272;6;1;241186.04;0.194;1
113;88;272;395;1;3581.39;0.194;1
52;177;640;462.7931;1;643.7;0.588;1
113;41;272;450;1;558.92;0.194;1
40;137;517;92.1738;1;130.03;0.3556;1
93;141;605;1;2961.67541685;440992.29;0.393;1
51;1;564;69.9999;1;23069.92;0.443;1
142;133;473;75.400942;1;4019;0.1275;1
52;149;640;3079.5975;1;126.22;0.588;1
40;139;745;101.56522163;1;252.78;0.77;1
113;40;272;395;1;2794.96;0.194;1
163;40;425;1;1.03132;500000;0.509;1
91;139;605;6107.4570463;1;1064.24;0.393;1
88;89;539;1.04712042;1;166753.32;0.3413;1
6;40;661;76.947;1;71.35;0.1485;1
177;143;454;1;6.057228;33673.31;0.1730;1
145;108;433;1.0134;1;4378.66;0.1843;1
40;162;656;58.32811783;1;505;0.539;1
88;89;539;1.04712042;1;166753.32;0.3413;1
129;93;789;3797.43;1;0.21;0.1;1
142;137;473;2524.03447;1;127.49;0.1275;1
162;89;605;1;53.21782178;257378.92;0.393;1
23;181;633;1;31.264;109881.56;0.1164;1
6;108;619;68.55275113579;1;2052.44;0.184;1
162;89;605;1;53.21782178;257378.92;0.393;1
